-491, -1432, 1036
-259, -1329, 1231
103, -1211, 1064
340, -1030, 639
428, -859, 417
501, -698, 580
602, -513, 545
587, -348, 374
459, -90, 127
329, 195, -100
329, 195, -100
189, 410, -264
-27, 556, -220
-404, 674, -71
-725, 666, 69
-688, 683, -8
-738, 644, -165
-841, 575, -159
-919, 544, 8
-919, 544, 8
-1089, 543, 76
-1355, 535, 66
-1603, 512, 0
-1817, 488, -18
-1882, 507, -14
-1878, 525, 127
-1918, 549, 85
-1998, 524, 11
-1998, 524, 11
-1998, 401, 297
-1868, 147, 645
-1758, -369, 849
-1750, -778, 941
-1676, -1055, 1467
-1418, -1193, 1994
-944, -1275, 1998
-158, -1185, 1057
-112, -1016, 647
-92, -864, 357
-,-,-
-1705, -782, -120
-1994, -931, -215
-1975, -1008, -3
-1836, -1108, 161
-1539, -1255, 95
-1056, -1369, 179
-722, -1499, 309
-475, -1590, 415
-179, -1538, 606
-115, -1501, 768
-63, -1389, 845
132, -1166, 809
268, -943, 584
264, -745, 419
246, -514, 315
170, -320, 182
267, -174, -8
267, -174, -8
288, -105, -77
373, -27, 16
440, 223, 83
169, 483, 104
-232, 632, 31
-232, 632, 31
-192, 726, 43
-296, 885, 128
-817, 973, 220
-1330, 1007, 462
-1648, 968, 500
-1772, 969, 325
-1863, 954, 46
-1998, 874, -94
-1998, 744, -33
-1998, 598, -19
-1998, 475, 66
-1998, 475, 66
-1998, 393, 292
-1976, 120, 561
-1921, -526, 988
-1790, -1147, 1083
-1346, -1331, 1335
-922, -1405, 1559
-147, -1262, 978
-6, -1117, 542
-6, -1117, 542
16, -934, 224
-,-,-
-1261, -658, -159
-1412, -756, -58
-1491, -670, -25
-1739, -726, 40
-1998, -789, 204
-1998, -983, 178
-1992, -1055, 267
-1584, -1148, 476
-1109, -1265, 828
-675, -1306, 1048
-298, -1293, 1017
-63, -1189, 1023
103, -997, 1051
345, -805, 1066
532, -624, 840
632, -471, 566
705, -333, 400
771, -141, 277
818, 119, 67
818, 119, 67
662, 333, -113
339, 532, -126
-134, 724, 26
-508, 865, 62
-869, 1038, 39
-869, 1038, 39
-1274, 1172, 60
-1717, 1156, 52
-1969, 1084, 108
-1982, 919, 86
-1942, 736, -16
-1920, 649, 119
-1998, 514, 356
-1998, 415, 563
-1998, 99, 567
-1998, -254, 762
-1967, -551, 1226
-1799, -781, 1457
-1667, -910, 1447
-1316, -984, 1349
-649, -1064, 1019
-82, -1137, 585
296, -1080, 247
391, -1000, 35
398, -917, 103
349, -841, 306
-,-,-
-1755, -626, 139
-1964, -630, 412
-1967, -630, 105
-1965, -833, 95
-1829, -977, 285
-1567, -1124, 421
-1189, -1322, 466
-595, -1426, 403
-125, -1423, 298
167, -1388, 469
432, -1314, 906
632, -1195, 1229
868, -969, 1275
937, -712, 1053
847, -400, 722
847, -400, 722
620, -60, 357
270, 217, 99
95, 490, 67
-126, 661, 126
-450, 774, 151
-450, 774, 74
-500, 809, 74
-429, 873, 86
-559, 871, 42
-785, 786, -57
-729, 804, -301
-804, 863, -346
-1205, 938, 15
-1854, 991, 474
-1854, 991, 474
-1998, 932, 526
-1998, 918, 487
-1998, 775, 513
-1998, 539, 613
-1998, 230, 894
-1924, -204, 1209
-1759, -656, 1153
-1596, -938, 1132
-1187, -1025, 1494
-626, -1063, 1279
-468, -1007, 967
-302, -957, 635
-23, -880, 372
-23, -880, 372
-,-,-
-1791, -645, 621
-1865, -630, 333
-1996, -689, -138
-1998, -816, 67
-1998, -1031, 419
-1954, -1158, 367
-1534, -1287, 147
-957, -1449, 250
-352, -1570, 634
253, -1609, 1095
725, -1469, 1441
857, -1230, 1606
598, -947, 1527
556, -621, 1073
788, -372, 469
909, -154, 131
909, 108, 42
641, 514, 85
641, 514, 85
106, 851, 23
-252, 949, 37
-310, 1005, -81
-397, 1116, -272
-666, 1180, -299
-1168, 1224, -53
-1640, 1113, -5
-1793, 1042, -367
-1962, 931, -439
-1998, 827, -462
-1997, 821, -428
-1998, 761, -117
-1998, 699, 117
-1998, 517, 409
-1998, 83, 810
-1998, -456, 1236
-1998, -663, 1461
-1924, -609, 1526
-1470, -656, 1284
-806, -781, 1088
-46, -915, 930
198, -956, 606
185, -902, 415
226, -803, 261
226, -803, 261
-,-,-
-1942, -326, 45
-1998, -512, 267
-1998, -746, 585
-1969, -836, 572
-1692, -1011, 350
-1371, -1170, 284
-1000, -1296, 231
-474, -1346, 311
81, -1361, 541
612, -1290, 756
908, -1171, 868
829, -1008, 813
689, -860, 719
609, -688, 621
740, -411, 448
652, -88, 273
652, -88, 273
244, 160, 251
-244, 399, 233
-372, 508, 35
-69, 701, -181
145, 816, -320
35, 862, -349
35, 862, -349
-268, 954, -257
-803, 928, 9
-1203, 804, 349
-1199, 924, 92
-1547, 1061, -359
-1994, 1138, -354
-1998, 1160, -178
-1998, 1026, -379
-1998, 837, -540
-1998, 599, -321
-1998, 250, 327
-1969, -264, 1049
-1670, -707, 1676
-1153, -913, 1746
-668, -1010, 1276
-282, -936, 727
-78, -809, 475
-,-,-
-1579, -516, -2
-1579, -516, -2
-1924, -601, 99
-1998, -667, 31
-1969, -796, 30
-1855, -985, 20
-1787, -1155, 289
-1607, -1245, 467
-1311, -1388, 515
-777, -1469, 631
-314, -1415, 810
14, -1300, 924
258, -1228, 953
468, -1081, 1025
601, -848, 1000
686, -670, 762
722, -450, 506
709, -216, 326
638, -3, 235
556, 305, 18
556, 305, 18
413, 609, -235
161, 768, -306
-128, 850, -106
-431, 970, 84
-684, 1025, -17
-848, 1095, -206
-1134, 1187, -327
-1434, 1075, -279
-1400, 895, -174
-1288, 706, -192
-1256, 749, -567
-1675, 899, -710
-1998, 958, -337
-1998, 921, 240
-1998, 772, 309
-1998, 331, 464
-1998, -210, 836
-1782, -525, 1331
-1328, -737, 1672
-956, -909, 1669
-599, -978, 1376
-279, -955, 1000
-131, -879, 708
-,-,-
-1189, -398, -126
-1553, -425, 105
-1865, -339, -83
-1998, -456, -226
-1998, -712, 81
-1976, -953, 494
-1625, -1139, 638
-1232, -1375, 661
-861, -1584, 768
-397, -1573, 1001
21, -1437, 1164
554, -1242, 1420
924, -998, 1446
924, -998, 1446
949, -749, 1187
779, -454, 786
631, -210, 302
540, 56, 52
409, 298, -46
70, 520, -116
-111, 682, -274
38, 825, -400
38, 825, -400
-36, 867, -426
-399, 834, -218
-781, 834, 78
-1010, 810, 60
-1107, 707, -78
-1186, 613, -214
-1366, 640, -318
-1797, 727, -221
-1998, 758, 99
-1998, 745, 394
-1998, 676, 512
-1998, 550, 828
-1998, 144, 1237
-1807, -475, 1307
-1243, -836, 1421
-831, -1027, 1407
-599, -1087, 1451
-,-,-
-1493, -671, -382
-1747, -502, -218
-1928, -397, 244
-1998, -637, 335
-1998, -899, 402
-1878, -1048, 413
-1541, -1216, 259
-1016, -1517, 253
-415, -1614, 635
-166, -1579, 1115
-176, -1466, 1445
-96, -1312, 1306
253, -1154, 898
600, -933, 746
667, -742, 767
585, -533, 561
528, -326, 258
481, -165, -22
429, -75, -155
463, 55, -197
463, 55, -197
558, 315, -218
374, 532, -264
-4, 659, -113
-302, 704, 118
-317, 809, -26
-526, 900, -253
-891, 984, -257
-1448, 1025, -1
-1448, 1025, -1
-1823, 928, 67
-1741, 896, -174
-1879, 843, -174
-1995, 815, -74
-1998, 760, 85
-1998, 623, 248
-1947, 464, 542
-1718, 118, 798
-1749, -400, 872
-1736, -678, 1021
-1484, -690, 967
-1313, -728, 779
-1102, -744, 824
-805, -804, 807
-570, -895, 666
-,-,-
-1107, -323, -195
-1592, -265, -158
-1800, -312, 66
-1744, -495, 131
-1862, -776, -36
-1951, -936, 75
-1993, -1025, 222
-1839, -1156, 443
-1228, -1236, 684
-465, -1282, 973
-24, -1299, 1136
240, -1236, 1158
280, -1194, 1165
261, -1139, 1182
485, -966, 1035
609, -788, 714
669, -574, 317
765, -267, -100
696, -57, -211
696, -57, -154
408, 141, -154
136, 332, -207
-39, 459, -327
-91, 562, -404
-67, 610, -366
-154, 672, -188
-343, 867, -24
-893, 1029, 53
-1625, 1139, 189
-1998, 1178, 396
-1998, 1148, 227
-1998, 1001, -44
-1998, 793, 8
-1998, 793, 8
-1998, 501, 412
-1998, 284, 779
-1998, 84, 858
-1818, -442, 902
-1636, -1183, 1003
-1193, -1407, 1422
-801, -1356, 1597
-435, -1338, 1382
-68, -1249, 1187
-,-,-
-1845, -747, -81
-1879, -358, -308
-1867, -417, -375
-1920, -750, -5
-1993, -1016, 167
-1876, -1292, -99
-1385, -1405, 159
-371, -1596, 572
131, -1598, 631
131, -1598, 631
368, -1571, 908
488, -1441, 1262
578, -1241, 1566
653, -974, 1394
747, -750, 784
824, -470, 372
598, -262, 227
357, -45, 152
137, 134, 30
-72, 276, -117
-145, 395, -235
-168, 523, -289
-168, 523, -289
-362, 582, -277
-475, 626, -285
-477, 678, -211
-506, 672, -120
-691, 803, -128
-1246, 950, -169
-1920, 997, 49
-1998, 958, 97
-1998, 925, -45
-1998, 806, 31
-1998, 623, 434
-1998, 447, 610
-1998, 192, 716
-1986, -280, 903
-1947, -929, 1088
-1608, -1350, 1332
-1231, -1436, 1559
-857, -1362, 1487
-532, -1231, 1261
-,-,-
-1559, -579, 104
-1559, -579, 214
-1990, -903, 45
-1990, -903, 45
-1822, -1130, 68
-1560, -1331, 275
-1143, -1417, 577
-546, -1502, 460
-123, -1464, 814
244, -1358, 1244
458, -1245, 1572
523, -1033, 1448
544, -857, 981
544, -857, 981
671, -693, 571
779, -444, 341
690, -170, 210
380, 112, 81
7, 383, -11
143, 570, -194
143, 570, -194
412, 788, -333
339, 961, -314
-8, 1062, -106
-306, 1125, 41
-553, 1352, 1
-1403, 1370, -36
-1994, 1243, 6
-1998, 1270, -132
-1998, 1204, -385
-1998, 1050, -325
-1998, 936, -6
-1998, 769, 420
-1998, 490, 763
-1845, 39, 1038
-1495, -437, 1449
-1293, -815, 1746
-1130, -970, 1857
-909, -1020, 1657
-625, -997, 1255
-432, -987, 853
-194, -899, 603
-72, -760, 357
-83, -676, 137
-108, -612, 107
-,-,-
-1650, -526, 308
-1987, -719, 238
-1990, -773, 108
-1892, -876, 308
-1758, -1057, 353
-1529, -1254, 367
-1000, -1360, 453
-695, -1452, 512
-530, -1431, 731
-478, -1287, 1160
-635, -1027, 1422
-568, -810, 1073
-269, -613, 626
-16, -413, 418
56, -295, 359
102, -183, 258
197, -103, 139
308, -74, 16
308, -74, 16
417, -20, -79
383, 63, -93
367, 136, -137
367, 265, -247
172, 397, -272
172, 397, -270
-127, 530, -270
-497, 606, -154
-651, 681, -165
-751, 866, -328
-1295, 967, -336
-1925, 854, -144
-1830, 758, -173
-1624, 829, -426
-1769, 784, -408
-1981, 600, -254
-1998, 524, 175
-1998, 490, 897
-1998, 340, 1884
-1998, -139, 1998
-1998, -453, 1998
-1826, -540, 1840
-1472, -602, 1393
-1072, -651, 1119
-705, -656, 855
-424, -599, 590
-,-,-
-1561, -421, -220
-1899, -427, 278
-1998, -516, 488
-1998, -676, 476
-1998, -889, 673
-1815, -1089, 853
-1021, -1470, 1046
-622, -1478, 993
-267, -1483, 855
35, -1392, 728
225, -1208, 546
342, -1028, 441
342, -1028, 441
600, -797, 421
754, -612, 369
756, -461, 309
708, -269, 185
571, -45, 57
390, 186, -11
238, 394, -32
238, 394, -32
123, 581, 3
6, 784, 59
-231, 980, 114
-531, 1099, 169
-651, 1188, 166
-773, 1268, 90
-773, 1268, 90
-1127, 1347, 72
-1690, 1420, -201
-1998, 1370, -228
-1998, 1211, -285
-1998, 991, -368
-1998, 770, -217
-1998, 352, 4
-1998, -53, 251
-1990, -247, 818
-1776, -410, 1573
-1707, -585, 1986
-1583, -750, 1925
-1190, -784, 1494
-224, -844, 681
-224, -844, 681
-,-,-
-724, -249, 17
-1498, -567, 249
-1790, -579, 125
-1595, -498, 265
-1857, -730, 444
-1957, -924, 347
-1822, -1059, 214
-1563, -1207, 459
-1062, -1276, 873
-439, -1331, 992
67, -1349, 990
306, -1325, 1037
437, -1203, 1076
509, -1053, 936
579, -875, 650
658, -639, 399
807, -366, 326
828, -118, 177
616, 93, -41
406, 351, -151
406, 351, -151
281, 633, -173
68, 894, -126
-264, 1071, -46
-575, 1186, 47
-966, 1260, 78
-1324, 1300, 39
-1643, 1225, 114
-1694, 1109, 116
-1624, 1015, -61
-1705, 993, -298
-1939, 1042, -191
-1998, 987, 476
-1998, 811, 1115
-1998, 495, 1374
-1991, 65, 1587
-1702, -336, 1729
-1374, -938, 1777
-1272, -1412, 1833
-1007, -1485, 1826
-676, -1505, 1422
-477, -1384, 1102
-304, -1180, 749
-93, -983, 483
-,-,-
-728, -321, 38
-1539, -301, -305
-1922, -451, -642
-1998, -898, -544
-1998, -1342, 313
-1998, -1676, 1027
-1694, -1833, 1151
-960, -1870, 598
-272, -1744, 920
369, -1591, 1790
709, -1273, 1998
869, -954, 1875
1153, -705, 976
1386, -286, 213
1498, 30, -8
1542, 391, -89
1410, 806, -429
904, 1150, -754
400, 1297, -420
64, 1404, 27
-310, 1510, -33
-310, 1510, -33
-722, 1601, -182
-1326, 1613, 71
-1906, 1602, 372
-1998, 1558, 314
-1998, 1427, -63
-1998, 1241, -315
-1998, 1208, -121
-1998, 964, 920
-1998, 964, 920
-1841, 433, 1306
-1679, -286, 1496
-1364, -784, 1351
-1232, -1092, 1672
-1386, -1208, 1711
-983, -1040, 1501
-685, -943, 802
-477, -937, 663
-,-,-
-907, -336, -301
-1774, -271, -703
-1998, -372, -716
-1998, -714, -322
-1998, -1149, -232
-1756, -1428, -27
-1068, -1595, 327
-360, -1571, 914
6, -1413, 633
6, -1413, 633
269, -1166, 658
302, -1008, 1062
406, -801, 1334
559, -558, 1282
638, -338, 874
545, -153, 412
340, 100, 116
162, 255, -55
142, 356, -84
142, 356, -84
69, 446, -155
-149, 516, -221
-208, 565, -310
-248, 671, -388
-427, 826, -365
-825, 879, -168
-1059, 885, 28
-1151, 918, -48
-1365, 1005, -169
-1771, 1089, -164
-1998, 1124, -27
-1998, 1171, 129
-1998, 1055, 384
-1998, 936, 675
-1898, 594, 916
-1702, 217, 960
-1791, -312, 1049
-1734, -639, 1266
-1525, -825, 1645
-1465, -1112, 1711
-1025, -1251, 1615
-244, -1224, 1315
41, -1210, 881
-61, -1111, 656
-61, -910, 449
-155, -706, 243
-,-,-
-1611, -879, -253
-1515, -673, -557
-1687, -903, -404
-1945, -1076, -165
-1955, -1276, 409
-1419, -1468, 1073
-302, -1621, 763
30, -1566, 709
30, -1566, 709
254, -1414, 1013
401, -1210, 1416
627, -908, 1519
737, -652, 994
819, -347, 511
740, -29, 236
759, 322, 117
748, 665, -20
476, 921, -161
163, 1096, -176
163, 1096, -176
-72, 1219, -138
-395, 1364, -109
-847, 1438, 54
-1268, 1477, 206
-1569, 1418, 181
-1633, 1312, 16
-1825, 1205, -242
-1957, 1287, -335
-1998, 1292, -144
-1998, 1198, 431
-1998, 974, 839
-1957, 600, 1151
-1774, 26, 1459
-1534, -355, 1682
-1449, -675, 1979
-1541, -872, 1998
-875, -910, 1274
-312, -807, 804
-106, -759, 452
-106, -759, 452
-141, -704, 204
-171, -566, 43
-,-,-
-693, -434, -309
-1333, -847, -238
-1512, -657, -261
-1907, -842, -361
-1998, -1019, -255
-1676, -1305, 896
-1496, -1421, 864
-1145, -1458, 801
-788, -1411, 1031
-536, -1281, 1410
-208, -1046, 1683
4, -790, 1551
55, -593, 983
351, -369, 473
692, -275, 204
692, -275, 204
897, -230, 148
942, -57, 129
901, 244, 41
736, 634, -84
564, 913, -165
344, 1057, -91
344, 1057, -91
-100, 1151, 109
-521, 1276, 124
-811, 1358, -42
-1108, 1466, -81
-1408, 1483, 125
-1770, 1342, 255
-1976, 1256, 124
-1998, 1152, -123
-1998, 1148, -310
-1998, 1124, -255
-1998, 1040, -64
-1998, 851, 244
-1998, 533, 770
-1919, 55, 1194
-1554, -359, 1315
-1143, -609, 1579
-894, -778, 1802
-754, -896, 1702
-566, -951, 1205
-239, -879, 629
-60, -826, 291
-,-,-
-1468, -396, 133
-1804, -557, 346
-1741, -639, 361
-1696, -769, 278
-1696, -981, 149
-1484, -1104, 101
-1286, -1221, 239
-1120, -1314, 515
-755, -1368, 998
-375, -1393, 1324
-247, -1318, 1839
82, -920, 1592
82, -920, 1592
258, -722, 991
366, -526, 454
435, -297, 129
613, -4, -227
608, 174, -476
329, 340, -554
220, 535, -352
247, 744, -117
247, 744, -117
138, 895, -116
-140, 1032, -119
-335, 1166, -269
-472, 1285, -335
-926, 1382, -174
-1539, 1388, -60
-1829, 1405, -310
-1988, 1369, -579
-1998, 1277, -699
-1998, 1072, -617
-1998, 570, 40
-1998, 570, 40
-1998, 231, 383
-1889, -60, 834
-1458, -315, 1237
-1408, -703, 1668
-1252, -951, 1886
-827, -1022, 1616
-430, -954, 1105
-192, -864, 683
-,-,-
-687, -190, 19
-1315, -382, -145
-1489, -390, -466
-1447, -257, -205
-1835, -460, 4
-1962, -582, 5
-1997, -801, 282
-1998, -992, 563
-1929, -1160, 507
-1558, -1371, 428
-1155, -1488, 840
-904, -1535, 1350
-654, -1480, 1589
-250, -1324, 1145
226, -1232, 479
504, -1060, 593
663, -861, 933
802, -639, 873
840, -429, 491
872, -202, 184
942, 73, -53
942, 73, -53
1009, 425, -295
984, 806, -540
524, 1012, -440
-41, 1097, -11
-302, 1180, 186
-505, 1326, -8
-950, 1379, -36
-1474, 1383, 133
-1793, 1484, 151
-1970, 1461, 59
-1998, 1333, -26
-1998, 1331, -161
-1998, 1218, -10
-1998, 1045, 329
-1946, 762, 871
-1852, 108, 1187
-1620, -369, 1388
-1510, -776, 1556
-1313, -1010, 1844
-915, -1107, 1830
-734, -1136, 1493
-563, -929, 963
-445, -885, 580
-353, -780, 373
-,-,-
-1107, -209, -318
-1583, -381, -175
-1963, -436, 85
-1998, -556, 19
-1995, -806, -4
-1995, -806, -4
-1776, -1027, 150
-1312, -1240, 256
-763, -1467, 193
-481, -1494, 594
-153, -1425, 1015
73, -1335, 1151
244, -1201, 927
360, -1004, 556
360, -1004, 556
509, -800, 298
667, -563, 155
721, -321, -22
562, -66, -194
352, 250, -223
143, 568, -190
91, 797, -195
99, 898, -107
99, 898, -107
104, 901, 52
-37, 1036, 213
-584, 1187, 388
-1256, 1172, 496
-1455, 1101, 552
-1533, 1047, 336
-1822, 1056, 230
-1998, 1159, 434
-1998, 1095, 624
-1998, 1036, 708
-1998, 667, 1174
-1994, 499, 1500
-1874, 4, 1198
-1441, -496, 1130
-836, -971, 1911
-148, -1261, 1998
236, -1386, 1856
120, -1414, 1300
-37, -1286, 913
-7, -1001, 553
-72, -778, 284
-,-,-
-860, -32, 5
-1205, -407, 17
-1963, -1087, -156
-1650, -682, -444
-1547, -1056, -22
-1383, -1208, 535
-1172, -1350, 705
-690, -1575, 736
-488, -1581, 983
-334, -1543, 1077
-65, -1393, 1026
51, -1178, 1064
46, -945, 864
46, -945, 864
117, -680, 518
205, -533, -40
351, -459, -309
506, -371, -208
646, -213, -36
580, -14, -158
467, 178, -388
375, 361, -511
343, 532, -431
343, 532, -431
185, 709, -43
-220, 859, 403
-569, 982, 495
-812, 1017, 472
-1079, 1090, 678
-1493, 1253, 893
-1994, 1191, 877
-1998, 1197, 640
-1998, 1164, 493
-1998, 1072, 667
-1964, 1032, 816
-1806, 828, 1014
-1756, 332, 1079
-1514, -261, 1022
-1097, -623, 1216
-1015, -893, 1647
-872, -1067, 1725
-590, -1192, 1582
-284, -1253, 1271
-157, -1183, 798
-221, -1094, 467
-181, -943, 247
-,-,-
-1346, -647, -240
-1784, -616, -87
-1994, -620, 388
-1998, -733, 392
-1909, -898, 468
-1623, -1051, 644
-1286, -1122, 735
-1042, -1210, 642
-660, -1274, 589
-291, -1348, 703
11, -1366, 936
83, -1343, 1017
231, -1190, 862
328, -1008, 519
436, -849, 219
582, -688, 170
718, -485, 174
614, -253, 393
253, 130, 381
253, 130, 381
-127, 382, -3
-157, 499, -249
51, 625, -229
-5, 799, -151
-420, 944, 189
-750, 979, 460
-798, 1011, 328
-952, 1016, 169
-952, 1016, 169
-1218, 1000, 165
-1460, 910, 259
-1589, 776, 436
-1649, 678, 298
-1800, 604, 199
-1992, 580, 474
-1998, 540, 891
-1970, 412, 1056
-1881, -5, 915
-1699, -414, 712
-1386, -712, 857
-1014, -902, 1326
-803, -1024, 1757
-726, -1043, 1722
-672, -966, 1251
-611, -896, 827
-471, -826, 604
-,-,-
-1245, -539, -140
-1800, -367, -39
-1998, -500, 442
-1998, -632, 728
-1998, -836, 641
-1888, -1106, 621
-1314, -1396, 494
-1162, -1451, 381
-1020, -1474, 666
-607, -1480, 1026
270, -1445, 994
787, -1266, 888
836, -1170, 827
941, -894, 879
1026, -598, 580
1026, -598, 580
958, -421, 60
877, -214, -153
724, 27, -180
526, 264, -182
382, 514, -215
284, 694, -213
219, 822, -89
158, 971, 102
158, 971, 102
-132, 1203, 327
-630, 1376, 465
-1126, 1372, 547
-1451, 1438, 626
-1837, 1501, 642
-1998, 1409, 526
-1998, 1361, 281
-1998, 1246, 98
-1998, 1123, 74
-1998, 992, 214
-1851, 735, 437
-1636, 245, 738
-1431, -303, 1071
-1245, -633, 1363
-1191, -840, 1762
-1148, -983, 1812
-1054, -1014, 1484
-838, -963, 1047
-580, -875, 652
-279, -828, 370
-,-,-
-1676, -483, -65
-1792, -535, -24
-1851, -500, -45
-1998, -479, 552
-1998, -712, 1214
-1947, -796, 1230
-1219, -902, 1023
-662, -1085, 1073
-571, -1242, 1272
-300, -1248, 1396
54, -1174, 1537
290, -1039, 1506
421, -821, 1091
455, -585, 543
542, -367, 126
610, -220, -186
618, -142, -237
652, 61, -79
652, 61, -79
464, 304, -45
218, 506, -159
216, 684, -222
259, 851, -254
132, 960, -232
-208, 1114, -113
-690, 1169, 30
-949, 1232, -99
-1103, 1267, -445
-1323, 1224, -756
-1565, 1279, -915
-1957, 1502, -716
-1998, 1669, -269
-1998, 1683, -120
-1998, 1300, -161
-1998, 1218, 421
-1998, 629, 1187
-1991, 199, 1725
-1730, -57, 1982
-1561, -360, 1905
-1225, -528, 1577
-638, -589, 1297
-150, -643, 972
139, -605, 586
-,-,-
-1761, -434, -143
-1919, -763, 282
-1757, -921, 483
-1637, -1040, 679
-1541, -1218, 1061
-1342, -1336, 960
-876, -1430, 626
-415, -1364, 764
-194, -1256, 1230
-99, -1066, 1729
-32, -791, 1634
63, -582, 908
225, -415, 312
434, -300, 56
685, -216, 0
757, -96, 54
757, -96, 54
782, 86, 60
710, 217, -58
677, 458, -133
595, 744, -125
170, 1068, -154
170, 1068, -154
-311, 1167, -105
-546, 1322, -11
-767, 1544, -113
-1301, 1640, -180
-1800, 1650, 20
-1982, 1618, -44
-1998, 1643, -224
-1998, 1574, -113
-1998, 1155, 347
-1993, 878, 920
-1993, 878, 920
-1711, 334, 1420
-1506, -230, 1743
-1186, -728, 1594
-881, -850, 1351
-409, -971, 1027
-83, -1017, 625
111, -958, 328
-,-,-
-1437, -176, -313
-1944, -395, -186
-1998, -508, 154
-1998, -777, 455
-1998, -1057, 434
-1801, -1196, 460
-1301, -1275, 551
-792, -1302, 616
-247, -1298, 837
143, -1303, 1182
361, -1184, 1601
422, -1003, 1470
676, -506, 949
676, -506, 949
694, -201, 333
731, 48, -175
656, 230, -394
544, 447, -204
472, 647, -3
360, 906, -47
360, 906, -47
143, 1121, 77
-131, 1233, 97
-399, 1388, -20
-745, 1527, -125
-1174, 1563, -161
-1551, 1578, -180
-1906, 1624, -171
-1998, 1580, -360
-1998, 1608, -482
-1998, 1701, -300
-1998, 1449, 319
-1951, 1274, 985
-1445, 679, 1534
-1324, -332, 1563
-1003, -860, 1948
-666, -1227, 1988
-20, -1276, 1112
-,-,-
-1307, -373, 82
-1971, -546, -153
-1998, -644, -342
-1977, -729, -117
-1799, -948, 302
-1615, -1192, 625
-1117, -1295, 751
-597, -1375, 671
-137, -1362, 647
48, -1312, 998
128, -1218, 1447
315, -1030, 1734
331, -865, 1392
569, -599, 960
712, -378, 576
792, -39, 289
657, 238, 177
496, 566, -73
289, 719, -183
289, 719, -183
326, 971, -205
246, 1169, -280
71, 1252, -216
-243, 1337, -66
-562, 1434, -45
-916, 1552, -89
-1439, 1664, -188
-1818, 1760, -266
-1996, 1784, -171
-1998, 1747, -173
-1998, 1449, -85
-1998, 1299, 37
-1998, 1136, 295
-1855, 706, 667
-1508, 124, 1336
-1227, -310, 1700
-963, -577, 1602
